¶ÏÃæ,date_beijing,¾­¶È,Î³¶È,point_id,is_train,date_gmt,time_gmt,time_beijing,station_B1,station_B2,station_B3,station_B4,station_B5,station_B6,station_B7,station_B8,station_B8A,station_B9,station_B11,station_B12,veg_B1,veg_B2,veg_B3,veg_B4,veg_B5,veg_B6,veg_B7,veg_B8,veg_B8A,veg_B9,veg_B11,veg_B12,anomaly_B1,anomaly_B2,anomaly_B3,anomaly_B4,anomaly_B5,anomaly_B6,anomaly_B7,anomaly_B8,anomaly_B8A,anomaly_B9,anomaly_B11,anomaly_B12,veg_corrected_B1,veg_corrected_B2,veg_corrected_B3,veg_corrected_B4,veg_corrected_B5,veg_corrected_B6,veg_corrected_B7,veg_corrected_B8,veg_corrected_B8A,veg_corrected_B9,veg_corrected_B11,veg_corrected_B12,Ë®ÎÂ_avg,pH_avg,ÈÜ½âÑõ_avg,¸ßÃÌËáÑÎÖ¸Êý_avg,°±µª_avg,×ÜÁ×_avg,×Üµª_avg,µçµ¼ÂÊ_avg,×Ç¶È_avg
ÌÁÂ«¸ÛÕ¢,2021-02-17,121.816797,31.932779,point_31,1,2021/2/17,2:48,10:48:00,0.0576,0.0309,0.0532,0.0366,0.04,0.0356,0.0352,0.0289,0.0318,0.0893,0.0496,0.0387,0.051323428,0.056612036,0.083343754,0.096971946,0.123543337,0.158524807,0.171287872,0.187544709,0.184908267,0.187268593,0.183145265,0.146802952,-0.00995,-0.02275,-0.02585,-0.02275,-0.0183,0.0049,0.00445,0.0006499999999999,0.0071,-0.0037,0.0229499999999999,0.01575,0.006276572,-0.025712036,-0.030143754,-0.060371946,-0.083543337,-0.122924807,-0.136087872,-0.158644709,-0.155744709,-0.097968593,-0.001723428,-0.012623428,10.2,8.21,11.118666666666668,4.003399999999999,0.1478666666666666,0.0954666666666666,2.411666666666666,1622.3333333333333,14.185000000000002
ÌÁÂ«¸ÛÕ¢,2021-02-19,121.816797,31.932779,point_31,1,2021/2/19,2:38,10:38:00,0.059,0.0343,0.0455,0.0279,0.0325,0.0262,0.0277,0.0204,0.0236,0.1142,0.0287,0.0262,0.064060933,0.073282477,0.095317184,0.109492458,0.140177492,0.180281411,0.195971496,0.21582564,0.209726705,0.215019652,0.208285461,0.171173112,-0.00855,-0.01935,-0.03355,-0.03145,-0.0258,-0.0045,-0.00305,-0.00785,-0.0011,0.0211999999999999,0.0020499999999999,0.00325,-0.005060933,-0.038982477,-0.049817184,-0.081592458,-0.107677492,-0.154081411,-0.168271496,-0.19542564,-0.19222564,-0.100819652,-0.035360933,-0.037860933,10.61,8.216666666666667,10.696333333333332,4.140333333333333,0.11175,0.0954,2.3168333333333333,1864.2666666666664,12.72
ÌÁÂ«¸ÛÕ¢,2021-02-24,121.816797,31.932779,point_31,1,2021/2/24,2:38,10:38:00,0.0714,0.0477,0.0736,0.0473,0.0612,0.0417,0.0428,0.0403,0.0354,0.1118,0.0359,0.0282,0.077838829,0.079504096,0.106922706,0.120277264,0.153324401,0.197973351,0.212056908,0.223772546,0.224784842,0.235561711,0.213200592,0.172303883,0.00385,-0.00595,-0.00545,-0.01205,0.0029,0.011,0.0120499999999999,0.01205,0.0107,0.0187999999999999,0.00925,0.00525,-0.006438829,-0.031804096,-0.033322706,-0.072977264,-0.092124401,-0.156273351,-0.169256908,-0.183472546,-0.188372546,-0.123761711,-0.041938829,-0.049638829,11.443333333333332,8.556666666666667,13.095999999999998,5.808833333333333,0.1086166666666666,0.1160666666666666,2.3975000000000004,3388.3000000000006,22.01333333333333
ÌÁÂ«¸ÛÕ¢,2021-03-14,121.816797,31.932779,point_31,1,2021/3/14,2:48,10:48:00,0.0674,0.0578,0.0696,0.0509,0.0485,0.0373,0.0398,0.0349,0.0308,0.0963,0.0253,0.0204,0.058272779,0.068097487,0.086844247,0.088504873,0.120546721,0.168841824,0.183750837,0.193848746,0.190511328,0.205388798,0.159923334,0.127424764,-0.00015,0.0041499999999999,-0.00945,-0.00845,-0.0098,0.0066,0.00905,0.00665,0.0061,0.0032999999999999,-0.00135,-0.00255,0.009127221,-0.010297487,-0.017244247,-0.037604873,-0.072046721,-0.131541824,-0.143950837,-0.158948746,-0.163048746,-0.109088798,-0.032972779,-0.037872779,12.886,7.960000000000001,9.462799999999998,3.7188,0.356,0.1199,2.6864,895.18,17.34
ÌÁÂ«¸ÛÕ¢,2021-03-26,121.816797,31.932779,point_31,1,2021/3/26,2:38,10:38:00,0.0859,0.0521,0.061,0.0539,0.0536,0.0467,0.0508,0.0412,0.0498,0.0977,0.0388,0.0329,0.263633205,0.261276839,0.269701348,0.267745132,0.300352677,0.3305834,0.336303669,0.350730719,0.33899318,0.413234238,0.310250704,0.253640001,0.01835,-0.00155,-0.01805,-0.00545,-0.0047,0.016,0.02005,0.01295,0.0250999999999999,0.0046999999999999,0.01215,0.00995,-0.177733205,-0.209176839,-0.208701348,-0.213845132,-0.246752677,-0.2838834,-0.285503669,-0.309530719,-0.300930719,-0.315534238,-0.224833205,-0.230733205,16.044999999999998,8.101666666666667,10.492333333333336,3.909166666666667,0.2433833333333333,0.1236166666666666,2.462333333333333,835.9333333333333,24.028333333333336
ÌÁÂ«¸ÛÕ¢,2021-03-29,121.816797,31.932779,point_31,1,2021/3/29,2:48,10:48:00,0.0898,0.0898,0.1078,0.0949,0.1011,0.0823,0.0833,0.0903,0.0767,0.1434,0.067,0.0553,0.08237903,0.085804833,0.114392721,0.115652903,0.154967426,0.21087136,0.227066893,0.235065962,0.234172464,0.264310712,0.183528415,0.141753405,0.02225,0.03615,0.0287499999999999,0.03555,0.0428,0.0516,0.05255,0.06205,0.052,0.0504,0.04035,0.03235,0.0074209699999999,0.003995167,-0.006592721,-0.020752903,-0.053867426,-0.12857136,-0.143766893,-0.144765962,-0.158365962,-0.120910712,-0.01537903,-0.02707903,17.223333333333333,8.465,13.341,4.462166666666667,0.0521166666666666,0.1144666666666666,2.2806666666666664,1325.1166666666668,23.325
ÌÁÂ«¸ÛÕ¢,2021-04-05,121.816797,31.932779,point_31,1,2021/4/5,2:38,10:38:00,0.0657,0.0287,0.0484,0.0305,0.0302,0.0122,0.0106,0.0089,0.0098,0.0861,0.02,0.019,0.061806709,0.064897929,0.102661107,0.10259993,0.150679999,0.230918027,0.250856395,0.265153474,0.260462332,0.262093377,0.200182944,0.154920202,-0.00185,-0.02495,-0.03065,-0.02885,-0.0281,-0.0185,-0.02015,-0.01935,-0.0149,-0.0069,-0.00665,-0.00395,0.0038932909999999,-0.036197929,-0.054261107,-0.07209993,-0.120479999,-0.218718027,-0.240256395,-0.256253474,-0.255353474,-0.175993377,-0.041806709,-0.042806709,15.74,8.065,8.691999999999998,4.1945,0.1639499999999999,0.1168,2.0116666666666663,1759.2833333333335,14.463333333333331
ÌÁÂ«¸ÛÕ¢,2021-04-10,121.816797,31.932779,point_31,1,2021/4/10,2:38,10:38:00,0.0765,0.0482,0.0554,0.0461,0.0571,0.0447,0.0464,0.042,0.0415,0.1203,0.0391,0.0365,0.078130072,0.087731955,0.117182894,0.117515907,0.166511301,0.241047781,0.264947303,0.276842209,0.273704297,0.276991274,0.210011917,0.168184101,0.00895,-0.00545,-0.02365,-0.01325,-0.0012,0.0139999999999999,0.0156499999999999,0.01375,0.0168,0.0273,0.01245,0.01355,-0.001630072,-0.039531955,-0.061782894,-0.071415907,-0.109411301,-0.196347781,-0.218547303,-0.234842209,-0.235342209,-0.156691274,-0.039030072,-0.041630072,17.14,8.54,13.89,4.582,0.025,0.1024,1.812,1931.1,16.31
ÌÁÂ«¸ÛÕ¢,2021-05-05,121.816797,31.932779,point_31,1,2021/5/5,2:38,10:38:00,0.0935,0.0846,0.1054,0.0875,0.09,0.0653,0.0672,0.0616,0.0577,0.1205,0.0425,0.034,0.083820713,0.081917611,0.110423807,0.101548917,0.152701859,0.242262386,0.263704989,0.274369761,0.272115572,0.286786946,0.178484489,0.127911454,0.02595,0.0309499999999999,0.0263499999999999,0.0281499999999999,0.0317,0.0346,0.0364499999999999,0.03335,0.033,0.0274999999999999,0.01585,0.01105,0.0096792869999999,0.0026823889999999,-0.005023807,-0.014048917,-0.062701859,-0.176962386,-0.196504989,-0.212769761,-0.216669761,-0.166286946,-0.041320713,-0.049820713,20.87333333333333,7.945,7.552333333333333,4.1160000000000005,0.1530999999999999,0.1372166666666666,1.8571666666666664,1294.9166666666663,30.85833333333333
ÌÁÂ«¸ÛÕ¢,2021-05-10,121.816797,31.932779,point_31,1,2021/5/10,2:38,10:38:00,0.0707,0.0613,0.0853,0.0628,0.0658,0.0374,0.0413,0.037,0.0362,0.1208,0.0317,0.0334,0.073521629,0.085844724,0.121938378,0.118263288,0.176412428,0.268545505,0.298641521,0.307344207,0.308665795,0.305666291,0.226304563,0.178302135,0.00315,0.0076499999999999,0.0062499999999999,0.0034499999999999,0.0075,0.0067,0.01055,0.0087499999999999,0.0115,0.0278,0.0050499999999999,0.01045,-0.002821629,-0.024544724,-0.036638378,-0.055463288,-0.110612428,-0.231145505,-0.257341521,-0.270344207,-0.271144207,-0.184866291,-0.041821629,-0.040121629,24.395,7.868333333333333,7.884,3.5224999999999995,0.0671833333333333,0.1293833333333333,1.8061666666666667,722.7499999999999,22.19333333333333
ÌÁÂ«¸ÛÕ¢,2021-05-15,121.816797,31.932779,point_31,1,2021/5/15,2:38,10:38:00,0.0902,0.0795,0.1011,0.0772,0.0707,0.045,0.0449,0.0355,0.0354,0.0857,0.0256,0.0195,0.077194692,0.075301028,0.107631598,0.095966526,0.15506285,0.253627083,0.278306995,0.266043658,0.292413522,0.274366692,0.1992188,0.136549494,0.02265,0.0258499999999999,0.0220499999999999,0.01785,0.0124,0.0143,0.01415,0.0072499999999999,0.0107,-0.0073,-0.00105,-0.00345,0.013005308,0.0041989719999999,-0.006531598,-0.018766526,-0.08436285,-0.208627083,-0.233406995,-0.230543658,-0.230643658,-0.188666692,-0.051594692,-0.057694692,23.75333333333333,7.7633333333333345,5.874333333333333,3.792,0.1255666666666667,0.13965,2.0051666666666663,1905.3166666666664,35.465
ÌÁÂ«¸ÛÕ¢,2021-05-30,121.816797,31.932779,point_31,1,2021/5/30,2:38,10:38:00,0.1117,0.0996,0.109,0.0871,0.1023,0.0862,0.0906,0.0788,0.0812,0.1518,0.0569,0.0512,0.123570775,0.125714877,0.142882986,0.13403435,0.178959948,0.250264485,0.28058423,0.282482686,0.289074003,0.302519714,0.227515836,0.167235273,0.0441499999999999,0.0459499999999999,0.0299499999999999,0.0277499999999999,0.044,0.0555,0.05985,0.05055,0.0564999999999999,0.0587999999999999,0.03025,0.02825,-0.011870775,-0.026114877,-0.033882986,-0.04693435,-0.076659948,-0.164064485,-0.18998423,-0.203682686,-0.201282686,-0.150719714,-0.066670775,-0.072370775,24.166666666666668,7.896666666666668,8.084999999999999,4.651833333333333,0.13165,0.1234,1.9903333333333333,1571.725,23.916666666666668
ÌÁÂ«¸ÛÕ¢,2021-07-14,121.816797,31.932779,point_31,1,2021/7/14,2:38,10:38:00,0.0776,0.0464,0.0647,0.0442,0.0556,0.0254,0.0238,0.0207,0.0189,0.1048,0.0228,0.0195,0.066868643,0.0662554,0.101403753,0.086659012,0.148119089,0.291328608,0.337334892,0.326034077,0.354061449,0.340973131,0.234068379,0.154421946,0.01005,-0.00725,-0.01435,-0.01515,-0.0027,-0.0053,-0.00695,-0.00755,-0.0058,0.0118,-0.00385,-0.00345,0.0107313569999999,-0.0198554,-0.036703753,-0.042459012,-0.092519089,-0.265928608,-0.313534892,-0.305334077,-0.307134077,-0.236173131,-0.044068643,-0.047368643,29.65333333333333,7.768333333333333,4.9444,5.584833333333333,0.3053333333333333,0.18275,2.730166666666667,1359.2833333333333,26.96
ÌÁÂ«¸ÛÕ¢,2021-07-19,121.816797,31.932779,point_31,1,2021/7/19,2:38,10:38:00,0.0879,0.076,0.1038,0.0926,0.083,0.0325,0.0366,0.0285,0.0247,0.1496,0.0305,0.0278,0.116465738,0.124817209,0.15268989,0.140333004,0.201577335,0.328052367,0.388095356,0.378228875,0.40022753,0.413555882,0.292649639,0.210130129,0.02035,0.0223499999999999,0.0247499999999999,0.03325,0.0247,0.0018,0.00585,0.00025,0.0,0.0566,0.0038499999999999,0.00485,-0.028565738,-0.048817209,-0.04888989,-0.047733004,-0.118577335,-0.295552367,-0.351495356,-0.349728875,-0.353528875,-0.263955882,-0.085965738,-0.088665738,29.586666666666662,7.648333333333333,2.3891666666666667,5.9675,0.2718166666666666,0.2901166666666666,2.990166666666667,992.5666666666666,45.833333333333336
ÌÁÂ«¸ÛÕ¢,2021-08-26,121.816797,31.932779,point_31,1,2021/8/26,2:48,10:48:00,0.0928,0.1064,0.136,0.1476,0.1552,0.12,0.1239,0.1102,0.0965,0.1279,0.0589,0.0458,0.0662765,0.065041445,0.090972013,0.078614752,0.128702488,0.246307975,0.285428849,0.275403492,0.301737747,0.292568522,0.19023176,0.117545477,0.0252499999999999,0.0527499999999999,0.05695,0.08825,0.0969,0.0892999999999999,0.09315,0.08195,0.0718,0.0349,0.03225,0.02285,0.0265234999999999,0.0413585549999999,0.045027987,0.068985248,0.026497512,-0.126307975,-0.161528849,-0.165203492,-0.178903492,-0.164668522,-0.0073765,-0.0204765,28.076666666666664,7.489999999999999,1.6863333333333337,5.039666666666666,0.4641333333333333,0.2646,2.8085,708.6666666666666,
ÌÁÂ«¸ÛÕ¢,2021-09-22,121.816797,31.932779,point_31,1,2021/9/22,2:38,10:38:00,0.0605,0.0442,0.0604,0.046,0.0473,0.0196,0.0202,0.0221,0.0167,0.0923,0.02,0.017,0.061124002,0.059172311,0.08940438,0.081378208,0.136516066,0.246794371,0.277554817,0.284141182,0.295383711,0.294030217,0.203814629,0.134101765,-0.00705,-0.00945,-0.01865,-0.01335,-0.011,-0.0111,-0.01055,-0.00615,-0.008,-0.0007,-0.00665,-0.00595,-0.000624002,-0.014972311,-0.02900438,-0.035378208,-0.089216066,-0.227194371,-0.257354817,-0.262041182,-0.267441182,-0.201730217,-0.041124002,-0.044124002,25.991666666666664,7.633333333333333,4.481833333333333,5.2755,0.1537166666666666,0.1919833333333333,2.166,1945.4833333333336,30.755
ÌÁÂ«¸ÛÕ¢,2021-09-27,121.816797,31.932779,point_31,1,2021/9/27,2:38,10:38:00,0.0862,0.0836,0.1068,0.0861,0.0781,0.0473,0.0516,0.0416,0.0414,0.1215,0.033,0.0307,0.137714055,0.140776873,0.154895112,0.144281872,0.193839618,0.262348062,0.29233649,0.287934703,0.302995996,0.330847076,0.232293424,0.174111646,0.01865,0.0299499999999999,0.0277499999999999,0.0267499999999999,0.0198,0.0166,0.02085,0.0133499999999999,0.0167,0.0284999999999999,0.00635,0.00775,-0.051514055,-0.057176873,-0.048095112,-0.058181872,-0.115739618,-0.215048062,-0.24073649,-0.246334703,-0.246534703,-0.209347076,-0.104714055,-0.107014055,26.436666666666667,7.636666666666667,4.2235,3.9933333333333336,0.1241166666666666,0.17235,2.202,1254.1833333333334,40.63166666666667
ÌÁÂ«¸ÛÕ¢,2021-09-30,121.816797,31.932779,point_31,1,2021/9/30,2:48,10:48:00,0.0524,0.0605,0.0874,0.0862,0.0767,0.0308,0.0315,0.0276,0.0192,0.0579,0.0128,0.0132,0.041257221,0.048744609,0.073351574,0.066419982,0.114307879,0.207951969,0.23911866,0.243738578,0.253401177,0.242080506,0.170351043,0.115676134,-0.01515,0.0068499999999999,0.0083499999999999,0.02685,0.0184,0.0001,0.00075,-0.00065,-0.0055,-0.0351,-0.01385,-0.00975,0.011142779,0.0117553909999999,0.014048426,0.0197800179999999,-0.037607879,-0.177151969,-0.20761866,-0.216138578,-0.224538578,-0.184180506,-0.028457221,-0.028057221,26.38000000000001,7.558333333333333,3.582333333333333,3.9163333333333337,0.1267,0.1754666666666666,2.204,1232.533333333333,49.728
ÌÁÂ«¸ÛÕ¢,2021-10-02,121.816797,31.932779,point_31,1,2021/10/2,2:38,10:38:00,0.0798,0.0778,0.103,0.0879,0.0804,0.0332,0.0396,0.0357,0.0312,0.0909,0.0258,0.0222,0.067506124,0.066662664,0.099495171,0.093274181,0.148741525,0.253918883,0.282651451,0.291076438,0.301197,0.294235165,0.215852399,0.149410233,0.0122499999999999,0.0241499999999999,0.0239499999999999,0.02855,0.0221,0.0025,0.00885,0.00745,0.0064999999999999,-0.0021,-0.00085,-0.00075,0.0122938759999999,0.0111373359999999,0.003504829,-0.005374181,-0.068341525,-0.220718883,-0.243051451,-0.255376438,-0.259876438,-0.203335165,-0.041706124,-0.045306124,26.348333333333333,7.573333333333334,4.075833333333333,3.5881666666666674,0.07915,0.1524333333333333,2.0156666666666667,871.7333333333335,42.38
ÌÁÂ«¸ÛÕ¢,2021-10-05,121.816797,31.932779,point_31,1,2021/10/5,2:48,10:48:00,0.0354,0.0173,0.0309,0.0234,0.0189,0.0043,0.0065,0.0095,0.006,0.0573,0.018,0.0165,0.088132474,0.092658383,0.120217354,0.119082282,0.164368608,0.235042817,0.256955551,0.26401518,0.27057215,0.312318492,0.210165613,0.157962262,-0.03215,-0.03635,-0.04815,-0.03595,-0.0394,-0.0264,-0.02425,-0.01875,-0.0187,-0.0357,-0.00865,-0.00645,-0.052732474,-0.075358383,-0.089317354,-0.095682282,-0.145468608,-0.230742817,-0.250455551,-0.25451518,-0.25801518,-0.255018492,-0.070132474,-0.071632474,25.99,7.778333333333332,5.3025,3.7744,0.0770666666666666,0.1516833333333333,2.013333333333333,1438.7666666666664,47.456666666666656
ÌÁÂ«¸ÛÕ¢,2021-10-27,121.816797,31.932779,point_31,1,2021/10/27,2:38,10:38:00,0.0752,0.0656,0.076,0.0585,0.0633,0.0371,0.0412,0.0376,0.0313,0.0987,0.0226,0.0205,0.072014257,0.076431384,0.098406569,0.097169626,0.146332942,0.216368328,0.242111708,0.253012636,0.258995534,0.262536435,0.207914308,0.151247694,0.00765,0.01195,-0.00305,-0.00085,0.0049999999999999,0.0064,0.01045,0.00935,0.0066,0.0056999999999999,-0.00405,-0.00245,0.003185743,-0.010831384,-0.022406569,-0.038669626,-0.083032942,-0.179268328,-0.200911708,-0.215412636,-0.221712636,-0.163836435,-0.049414257,-0.051514257,18.3175,8.065,9.19725,5.446666666666666,0.086275,0.1804,2.172,1658.375,29.9225
ÌÁÂ«¸ÛÕ¢,2021-10-30,121.816797,31.932779,point_31,1,2021/10/30,2:48,10:48:00,0.0515,0.0454,0.056,0.0406,0.0486,0.0199,0.0215,0.0186,0.014,0.0627,0.0169,0.0175,0.058733136,0.067031703,0.091329467,0.094094434,0.138893706,0.206215231,0.230936417,0.240975618,0.247733741,0.235645856,0.200998171,0.151221409,-0.01605,-0.00825,-0.02305,-0.01875,-0.0097,-0.0108,-0.00925,-0.00965,-0.0107,-0.0303,-0.00975,-0.00545,-0.007233136,-0.021631703,-0.035329467,-0.053494434,-0.090293706,-0.186315231,-0.209436417,-0.222375618,-0.226975618,-0.172945856,-0.041833136,-0.041233136,18.436666666666667,8.111666666666666,9.594666666666669,5.19625,0.0309833333333333,0.1378333333333333,2.2053333333333334,1777.7,31.34833333333333
ÌÁÂ«¸ÛÕ¢,2021-11-01,121.816797,31.932779,point_31,1,2021/11/1,2:38,10:38:00,0.1204,0.1026,0.1136,0.093,0.1139,0.0959,0.0971,0.0884,0.0877,0.1272,0.045,0.0336,0.119549881,0.113295126,0.131853973,0.131804152,0.173283964,0.231940322,0.249326204,0.256933419,0.264169251,0.249275489,0.212598361,0.156131065,0.0528499999999999,0.0489499999999999,0.03455,0.03365,0.0556,0.0652,0.06635,0.06015,0.063,0.0342,0.0183499999999999,0.01065,0.0008501189999999,-0.010695126,-0.018253973,-0.038804152,-0.059383964,-0.136040322,-0.152226204,-0.168533419,-0.169233419,-0.122075489,-0.074549881,-0.085949881,19.36666666666667,8.386666666666665,10.916,6.409333333333333,0.0494999999999999,0.1482666666666666,2.1826666666666665,2196.0,30.33333333333333
ÌÁÂ«¸ÛÕ¢,2021-11-09,121.816797,31.932779,point_31,1,2021/11/9,2:48,10:48:00,0.0397,0.0443,0.0789,0.068,0.0556,0.0111,0.016,0.0123,0.0062,0.0912,0.0087,0.0127,0.028427035,0.044069313,0.071500779,0.079175024,0.119007079,0.181345212,0.202444342,0.226924726,0.219245216,0.230382387,0.174334652,0.129270378,-0.02785,-0.00935,-0.00015,0.00865,-0.0027,-0.0196,-0.01475,-0.01595,-0.0185,-0.0018,-0.01795,-0.01025,0.011272965,0.000230687,0.0073992209999999,-0.011175024,-0.063407079,-0.170245212,-0.186444342,-0.214624726,-0.220724726,-0.139182387,-0.019727035,-0.015727035,15.185,8.138333333333334,7.715,6.185,0.2916666666666667,0.1533333333333333,2.3000000000000003,3791.7783333333336,40.438333333333325
ÌÁÂ«¸ÛÕ¢,2021-11-11,121.816797,31.932779,point_31,1,2021/11/11,2:38,10:38:00,0.0648,0.0538,0.0897,0.0717,0.0599,0.0216,0.0229,0.0191,0.0201,0.0766,0.0154,0.0172,0.058155322,0.058213569,0.087052672,0.093355292,0.137308013,0.201588289,0.220564187,0.239335539,0.237877874,0.24629365,0.194372209,0.139344789,-0.00275,0.0001499999999999,0.0106499999999999,0.01235,0.0016,-0.0091,-0.00785,-0.00915,-0.0046,-0.0164,-0.01125,-0.00575,0.0066446779999999,-0.004413569,0.002647328,-0.021655292,-0.077408013,-0.179988289,-0.197664187,-0.220235539,-0.219235539,-0.16969365,-0.042755322,-0.040955322,14.424999999999995,8.159999999999998,7.900000000000001,6.528333333333333,0.4366666666666667,0.1866666666666666,2.3716666666666666,4435.766666666667,36.79666666666667
ÌÁÂ«¸ÛÕ¢,2021-11-14,121.816797,31.932779,point_31,1,2021/11/14,2:48,10:48:00,0.0571,0.0581,0.081,0.0674,0.0592,0.0318,0.0302,0.0313,0.0277,0.0729,0.0218,0.0173,0.057469602,0.061848504,0.089169213,0.097994857,0.138459258,0.191178499,0.209191155,0.227553514,0.226850855,0.230032369,0.191234615,0.138805072,-0.01045,0.0044499999999999,0.0019499999999999,0.00805,0.0009,0.0011,-0.00055,0.00305,0.0029999999999999,-0.0201,-0.00485,-0.00565,-0.000369602,-0.003748504,-0.008169213,-0.030594857,-0.079259258,-0.159378499,-0.178991155,-0.196253514,-0.199853514,-0.157132369,-0.035669602,-0.040169602,13.996666666666668,8.15,7.996666666666666,6.31,0.5233333333333333,0.2066666666666666,2.5666666666666664,3279.346666666667,24.26333333333333
ÌÁÂ«¸ÛÕ¢,2021-11-24,121.816797,31.932779,point_31,1,2021/11/24,2:48,10:48:00,0.0481,0.0508,0.0811,0.059,0.0506,0.0198,0.0225,0.0231,0.0142,0.0673,0.0162,0.0171,0.048512379,0.053693386,0.082238992,0.092559718,0.128636253,0.17851871,0.195774759,0.217320699,0.212922009,0.218774035,0.185711926,0.136038552,-0.01945,-0.00285,0.0020499999999999,-0.00035,-0.0077,-0.0109,-0.00825,-0.00515,-0.0105,-0.0257,-0.01045,-0.00585,-0.000412379,-0.002893386,-0.001138992,-0.033559718,-0.078036253,-0.15871871,-0.173274759,-0.194220699,-0.203120699,-0.151474035,-0.032312379,-0.031412379,12.64,8.074000000000002,7.77,5.482,0.276,0.13,2.2220000000000004,4325.312,26.262
ÌÁÂ«¸ÛÕ¢,2021-11-26,121.816797,31.932779,point_31,1,2021/11/26,2:38,10:38:00,0.0982,0.0938,0.1086,0.0831,0.087,0.0697,0.0705,0.0639,0.0609,0.1116,0.0379,0.0308,0.09319214,0.100077335,0.115635628,0.122239314,0.159185093,0.203222753,0.220431079,0.239254986,0.235102381,0.22739785,0.202759429,0.153051479,0.0306499999999999,0.0401499999999999,0.0295499999999999,0.0237499999999999,0.0286999999999999,0.039,0.0397499999999999,0.03565,0.0362,0.0186,0.01125,0.00785,0.0050078599999999,-0.006277335,-0.007035628,-0.039139314,-0.072185093,-0.133522753,-0.149931079,-0.175354986,-0.178354986,-0.11579785,-0.05529214,-0.06239214,12.701666666666668,8.084999999999999,7.611666666666667,4.871666666666666,0.2749999999999999,0.13,2.245,3582.521666666667,30.23
ÌÁÂ«¸ÛÕ¢,2021-12-04,121.816797,31.932779,point_31,1,2021/12/4,2:48,10:48:00,0.0456,0.0395,0.0704,0.0433,0.044,0.0143,0.0192,0.0191,0.0135,0.0649,0.0155,0.0157,0.048076977,0.053769536,0.08217532,0.098041483,0.135079733,0.180192242,0.196177061,0.215921064,0.213459461,0.225440651,0.191501966,0.144186427,-0.02195,-0.01415,-0.00865,-0.01605,-0.0143,-0.0164,-0.01155,-0.00915,-0.0112,-0.0281,-0.01115,-0.00725,-0.002476977,-0.014269536,-0.01177532,-0.054741483,-0.091079733,-0.165892242,-0.176977061,-0.196821064,-0.202421064,-0.160540651,-0.032576977,-0.032376977,10.923333333333332,8.361666666666666,9.301666666666668,4.711666666666667,0.1783333333333333,0.12,2.2050000000000005,3258.065,28.57333333333333
ÌÁÂ«¸ÛÕ¢,2021-12-11,121.816797,31.932779,point_31,1,2021/12/11,2:38,10:38:00,0.0824,0.0748,0.107,0.0859,0.0834,0.051,0.0473,0.0453,0.0449,0.08,0.0265,0.0221,0.077981138,0.077121619,0.10247046,0.114262782,0.151953549,0.197615031,0.212332387,0.225395904,0.227799248,0.229457654,0.205042391,0.156927044,0.01485,0.02115,0.0279499999999999,0.02655,0.0251,0.0203,0.01655,0.01705,0.0202,-0.013,-0.00015,-0.00085,0.0044188619999999,-0.002321619,0.0045295399999999,-0.028362782,-0.068553549,-0.146615031,-0.165032387,-0.180095904,-0.180495904,-0.149457654,-0.051481138,-0.055881138,11.863333333333332,8.023333333333333,7.876666666666666,3.858333333333333,0.2433333333333333,0.1149999999999999,2.2150000000000003,1267.65,49.90166666666667
ÌÁÂ«¸ÛÕ¢,2021-12-19,121.816797,31.932779,point_31,1,2021/12/19,2:48,10:48:00,0.0579,0.0538,0.0794,0.0541,0.0459,0.0184,0.0199,0.0165,0.015,0.0854,0.0149,0.0189,0.04457216,0.060904157,0.083137131,0.097586879,0.123527265,0.161962843,0.176467198,0.197903274,0.190387502,0.198283425,0.178665518,0.145834421,-0.00965,0.0001499999999999,0.0003499999999999,-0.00525,-0.0124,-0.0123,-0.01085,-0.01175,-0.0097,-0.0076,-0.01175,-0.00405,0.01332784,-0.007104157,-0.003737131,-0.043486879,-0.077627265,-0.143562843,-0.156567198,-0.181403274,-0.182903274,-0.112883425,-0.02967216,-0.02567216,9.121666666666668,8.231666666666667,9.028333333333332,4.673333333333333,0.275,0.11,2.283333333333333,2764.815,29.63333333333333
